address,value
0x5f312df04b19979ef4bd5876737cfa481a928c0d,1
0xc2e8ed8cc0be70f91fc9aa903d5f4538719d7dec,1
0x1feb5b84f4e4845ff98d016fba3f00b2e19677d3,1
0x847c1b4f34e93d2ae81b9d099c3e52f53d9abea2,1
0x50d086175cc14fa5ae008591d72a93cf22b48e32,1
0xc7d2d152dda8cf7a7860288c3db9a1a4ce29162b,1
0x4327a9667a4e25f7e0b3482f3321bb286182f992,1
0x95722d15041f50fe9135962cc87042b4d6dab382,1
0x5ffd8de19910efff95df729c54699aebcee8f747,1
0xbd6006b93f10b484d22d5a9d4e17bfd0ade4f614,1
0x9ad5a46017ea55bf885cd34969c58d05d6925a5c,1
